SERVICE_MINILINK,hour,speed
1220024100_048,1,31.51400462962962
1220024100_048,2,36.31539351851852
1220024100_048,3,41.60821759259259
1220024100_048,4,42.687152777777776
1220024100_048,5,43.47812499999999
1220024100_048,6,45.399074074074065
1220024100_048,7,41.4785300925926
1220024100_048,8,30.50347222222223
1220024100_048,9,21.256944444444443
1220024100_048,10,13.71875
1220024100_048,11,16.377430555555556
1220024100_048,12,17.028472222222224
1220024100_048,13,14.334722222222222
1220024100_048,14,15.491666666666667
1220024100_048,15,16.74513888888889
1220024100_048,16,15.270138888888889
1220024100_048,17,14.009722222222223
1220024100_048,18,15.727604166666667
1220024100_048,19,21.503935185185185
1220024100_048,20,19.39409722222222
1220024100_048,21,20.200694444444444
1220024100_048,22,21.995717592592595
1220024100_048,23,24.750520833333333
1220024100_049,0,19.675752314814815
1220024100_049,1,27.472743055555554
1220024100_049,2,32.166550925925925
1220024100_049,3,37.27268518518519
1220024100_049,4,37.95619212962963
1220024100_049,5,41.6333912037037
1220024100_049,6,42.45706018518518
1220024100_049,7,34.18113425925926
1220024100_049,8,25.12002314814815
1220024100_049,9,17.466666666666665
1220024100_049,10,13.017129629629627
1220024100_049,11,12.515972222222222
1220024100_049,12,14.404861111111112
1220024100_049,13,11.715972222222222
1220024100_049,14,11.938888888888888
1220024100_049,15,11.506944444444445
1220024100_049,16,9.761805555555556
1220024100_049,17,11.217824074074073
1220024100_049,18,10.278703703703703
1220024100_049,19,18.758912037037035
1220024100_049,20,16.665277777777778
1220024100_049,21,18.542361111111113
1220024100_049,22,19.944791666666667
1220024100_049,23,22.89878472222222
1220024100_050,0,15.423842592592589
1220024100_050,1,22.806886574074078
1220024100_050,2,26.90451388888889
1220024100_050,3,33.101793981481485
1220024100_050,4,35.177662037037045
1220024100_050,5,37.295833333333334
1220024100_050,6,37.518692129629635
1220024100_050,7,32.31493055555556
1220024100_050,8,19.875
1220024100_050,9,13.548958333333333
1220024100_050,10,10.20439814814815
1220024100_050,11,9.592361111111112
1220024100_050,12,11.569444444444445
1220024100_050,13,9.15
1220024100_050,14,9.395833333333334
1220024100_050,15,9.336805555555555
1220024100_050,16,8.7296875
1220024100_050,17,9.273784722222222
1220024100_050,18,9.328125
1220024100_050,19,13.292013888888889
1220024100_050,20,13.438888888888888
1220024100_050,21,13.02361111111111
1220024100_050,22,15.180208333333333
1220024100_050,23,17.94375
1220024100_051,0,12.253472222222221
1220024100_051,1,15.749305555555555
1220024100_051,2,20.23900462962963
1220024100_051,3,26.93125
1220024100_051,4,31.625810185185184
1220024100_051,5,33.17129629629629
1220024100_051,6,27.65653935185185
1220024100_051,7,23.278645833333332
1220024100_051,8,14.98877314814815
1220024100_051,9,9.541666666666666
1220024100_051,10,7.679398148148147
1220024100_051,11,8.311805555555555
1220024100_051,12,9.474305555555556
1220024100_051,13,8.86111111111111
1220024100_051,14,8.384027777777778
1220024100_051,15,7.670833333333333
1220024100_051,16,7.80625
1220024100_051,17,7.977777777777778
1220024100_051,18,8.212152777777778
1220024100_051,19,11.849131944444444
1220024100_051,20,10.557986111111111
1220024100_051,21,10.26875
1220024100_051,22,11.715798611111111
1220024100_051,23,13.463888888888889
1220024100_052,0,6.705555555555556
1220024100_052,1,10.271354166666667
1220024100_052,2,13.828587962962963
1220024100_052,3,19.407060185185184
1220024100_052,4,28.870428240740743
1220024100_052,5,29.35625
1220024100_052,6,24.453587962962967
1220024100_052,7,20.19577546296296
1220024100_052,8,12.907870370370372
1220024100_052,9,8.778472222222222
1220024100_052,10,6.991319444444445
1220024100_052,11,7.800694444444445
1220024100_052,12,8.145833333333334
1220024100_052,13,7.345833333333333
1220024100_052,14,7.338888888888889
1220024100_052,15,7.886111111111111
1220024100_052,16,6.232638888888889
1220024100_052,17,7.651388888888889
1220024100_052,18,6.991666666666666
1220024100_052,19,10.88125
1220024100_052,20,9.464583333333334
1220024100_052,21,8.718055555555555
1220024100_052,22,8.940972222222221
1220024100_052,23,10.78888888888889
1220024100_053,0,4.370833333333334
1220024100_053,1,7.345138888888889
1220024100_053,2,9.485416666666667
1220024100_053,3,11.153819444444444
1220024100_053,4,16.696064814814818
1220024100_053,5,14.880960648148147
1220024100_053,6,17.90671296296296
1220024100_053,7,17.4271412037037
1220024100_053,8,9.571990740740741
1220024100_053,9,8.25
1220024100_053,10,5.761805555555555
1220024100_053,11,6.932638888888889
1220024100_053,12,8.160416666666666
1220024100_053,13,6.960416666666666
1220024100_053,14,6.159027777777778
1220024100_053,15,6.35
1220024100_053,16,5.688194444444444
1220024100_053,17,5.709722222222222
1220024100_053,18,5.835069444444445
1220024100_053,19,6.4944444444444445
1220024100_053,20,6.3180555555555555
1220024100_053,21,7.198611111111111
1220024100_053,22,5.845138888888889
1220024100_053,23,7.205208333333333
1220024100_054,0,4.396527777777778
1220024100_054,1,5.566145833333334
1220024100_054,2,5.3952546296296315
1220024100_054,3,8.387962962962963
1220024100_054,4,10.98263888888889
1220024100_054,5,9.534201388888889
1220024100_054,6,12.13125
1220024100_054,7,13.999710648148145
1220024100_054,8,7.624537037037038
1220024100_054,9,6.835069444444445
1220024100_054,10,7.145833333333333
1220024100_054,11,7.75
1220024100_054,12,9.379166666666666
1220024100_054,13,8.145138888888889
1220024100_054,14,5.2444444444444445
1220024100_054,15,7.088888888888889
1220024100_054,16,6.1975694444444445
1220024100_054,17,5.715277777777778
1220024100_054,18,5.753472222222222
1220024100_054,19,6.754166666666666
1220024100_054,20,6.1875
1220024100_054,21,5.523611111111111
1220024100_054,22,5.003125
1220024100_054,23,6.377083333333333
1220024100_055,0,9.255208333333334
1220024100_055,1,7.653298611111111
1220024100_055,2,9.324479166666665
1220024100_055,3,13.78726851851852
1220024100_055,4,15.249768518518517
1220024100_055,5,10.114583333333332
1220024100_055,6,14.294791666666667
1220024100_055,7,11.382233796296294
1220024100_055,8,10.286458333333334
1220024100_055,9,10.928472222222222
1220024100_055,10,12.933333333333334
1220024100_055,11,16.109201388888888
1220024100_055,12,16.177083333333332
1220024100_055,13,10.59548611111111
1220024100_055,14,10.45625
1220024100_055,15,12.876388888888888
1220024100_055,16,11.336458333333333
1220024100_055,17,9.533333333333333
1220024100_055,18,11.040972222222223
1220024100_055,19,10.369444444444444
1220024100_055,20,8.952777777777778
1220024100_055,21,9.129861111111111
1220024100_055,22,4.688194444444444
1220024100_055,23,8.735069444444445
1220024100_056,0,17.920833333333334
1220024100_056,1,13.849189814814817
1220024100_056,2,15.08773148148148
1220024100_056,3,25.887847222222224
1220024100_056,4,21.051620370370365
1220024100_056,5,20.412037037037035
1220024100_056,6,16.79375
1220024100_056,7,15.429166666666667
1220024100_056,8,17.052662037037035
1220024100_056,9,20.15486111111111
1220024100_056,10,20.059953703703705
1220024100_056,11,23.934722222222224
1220024100_056,12,23.054861111111112
1220024100_056,13,17.918055555555554
1220024100_056,14,19.161805555555556
1220024100_056,15,20.78090277777778
1220024100_056,16,15.344791666666667
1220024100_056,17,14.45
1220024100_056,18,16.138194444444444
1220024100_056,19,16.09201388888889
1220024100_056,20,15.78136574074074
1220024100_056,21,14.816666666666666
1220024100_056,22,8.371180555555556
1220024100_056,23,11.401041666666666
1220025200_001,0,26.108506944444443
1220025200_001,1,23.854050925925932
1220025200_001,2,24.51574074074074
1220025200_001,3,26.33194444444444
1220025200_001,4,24.598032407407402
1220025200_001,5,22.925868055555554
1220025200_001,6,23.388078703703705
1220025200_001,7,27.14236111111111
1220025200_001,8,24.945833333333333
1220025200_001,9,23.45625
1220025200_001,10,23.537731481481483
1220025200_001,11,26.476157407407406
1220025200_001,12,26.14398148148148
1220025200_001,13,26.26585648148148
1220025200_001,14,26.652199074074076
1220025200_001,15,26.1525462962963
1220025200_001,16,23.65289351851852
1220025200_001,17,24.93564814814815
1220025200_001,18,27.016435185185184
1220025200_001,19,26.320023148148145
1220025200_001,20,25.292824074074073
1220025200_001,21,24.077083333333334
1220025200_001,22,23.235416666666666
1220025200_001,23,23.770138888888887
1220025200_002,0,27.628125
1220025200_002,1,24.874479166666667
1220025200_002,2,26.150752314814817
1220025200_002,3,26.974999999999994
1220025200_002,4,25.746412037037032
1220025200_002,5,24.46521990740741
1220025200_002,6,28.443749999999994
1220025200_002,7,27.67586805555555
1220025200_002,8,25.95381944444445
1220025200_002,9,25.90138888888889
1220025200_002,10,24.665972222222223
1220025200_002,11,27.860416666666666
1220025200_002,12,27.428819444444443
1220025200_002,13,28.595659722222223
1220025200_002,14,28.67436342592593
1220025200_002,15,28.619212962962962
1220025200_002,16,26.509953703703705
1220025200_002,17,27.053356481481483
1220025200_002,18,28.203993055555557
1220025200_002,19,27.771354166666665
1220025200_002,20,26.466203703703705
1220025200_002,21,25.4583912037037
1220025200_002,22,25.297048611111112
1220025200_002,23,24.482407407407404
1220025200_003,0,31.048668981481487
1220025200_003,1,28.819328703703704
1220025200_003,2,29.342708333333334
1220025200_003,3,31.426157407407405
1220025200_003,4,30.621874999999996
1220025200_003,5,28.97089120370371
1220025200_003,6,32.89548611111112
1220025200_003,7,31.84849537037036
1220025200_003,8,29.71377314814815
1220025200_003,9,28.60190972222222
1220025200_003,10,29.209375
1220025200_003,11,31.800462962962957
1220025200_003,12,32.8474537037037
1220025200_003,13,31.413888888888888
1220025200_003,14,32.58680555555556
1220025200_003,15,31.662210648148143
1220025200_003,16,31.882349537037033
1220025200_003,17,31.116782407407406
1220025200_003,18,30.85231481481481
1220025200_003,19,30.969270833333333
1220025200_003,20,29.26388888888889
1220025200_003,21,29.084837962962965
1220025200_003,22,29.368807870370368
1220025200_003,23,28.328993055555557
1220025200_004,0,32.81753472222222
1220025200_004,1,30.936458333333334
1220025200_004,2,34.07395833333333
1220025200_004,3,34.211053240740746
1220025200_004,4,31.503761574074073
1220025200_004,5,34.56157407407407
1220025200_004,6,37.32453703703705
1220025200_004,7,35.63032407407408
1220025200_004,8,32.58680555555556
1220025200_004,9,31.058738425925927
1220025200_004,10,31.70335648148148
1220025200_004,11,33.78831018518518
1220025200_004,12,33.93605324074075
1220025200_004,13,34.44861111111111
1220025200_004,14,34.81163194444444
1220025200_004,15,33.72361111111112
1220025200_004,16,32.938657407407405
1220025200_004,17,33.30596064814814
1220025200_004,18,33.52424768518518
1220025200_004,19,33.76197916666667
1220025200_004,20,31.758506944444445
1220025200_004,21,31.482523148148143
1220025200_004,22,29.86134259259259
1220025200_004,23,30.764930555555555
1220025200_005,0,33.640509259259254
1220025200_005,1,34.839062500000004
1220025200_005,2,35.33819444444445
1220025200_005,3,35.29803240740741
1220025200_005,4,36.57089120370371
1220025200_005,5,38.38368055555556
1220025200_005,6,39.55532407407408
1220025200_005,7,37.974826388888886
1220025200_005,8,35.87951388888888
1220025200_005,9,33.94577546296296
1220025200_005,10,34.282870370370375
1220025200_005,11,34.74994212962963
1220025200_005,12,36.62760416666667
1220025200_005,13,35.53767361111111
1220025200_005,14,36.815914351851845
1220025200_005,15,35.33090277777778
1220025200_005,16,33.30601851851851
1220025200_005,17,35.09803240740741
1220025200_005,18,35.66232638888889
1220025200_005,19,35.74936342592593
1220025200_005,20,34.26747685185185
1220025200_005,21,33.05636574074074
1220025200_005,22,32.56168981481482
1220025200_005,23,32.846354166666664
1220025200_006,0,35.884490740740745
1220025200_006,1,36.17818287037037
1220025200_006,2,37.7791087962963
1220025200_006,3,37.92239583333334
1220025200_006,4,40.747916666666676
1220025200_006,5,41.26168981481481
1220025200_006,6,40.75439814814815
1220025200_006,7,40.96915509259259
1220025200_006,8,37.48923611111112
1220025200_006,9,35.041666666666664
1220025200_006,10,34.835532407407406
1220025200_006,11,37.886805555555554
1220025200_006,12,36.765104166666674
1220025200_006,13,36.213541666666664
1220025200_006,14,37.35925925925926
1220025200_006,15,35.5880787037037
1220025200_006,16,36.05046296296296
1220025200_006,17,36.47997685185185
1220025200_006,18,36.40810185185185
1220025200_006,19,36.92366898148148
1220025200_006,20,34.6384837962963
1220025200_006,21,35.417245370370374
1220025200_006,22,32.17540509259259
1220025200_006,23,33.016666666666666
1220025200_007,0,34.97094907407408
1220025200_007,1,36.01203703703703
1220025200_007,2,37.89265046296296
1220025200_007,3,40.43796296296296
1220025200_007,4,40.97089120370372
1220025200_007,5,41.03831018518518
1220025200_007,6,41.313483796296296
1220025200_007,7,40.88998842592592
1220025200_007,8,39.15214120370371
1220025200_007,9,34.453125
1220025200_007,10,36.51168981481481
1220025200_007,11,37.400925925925925
1220025200_007,12,37.50439814814815
1220025200_007,13,36.9212962962963
1220025200_007,14,38.65439814814815
1220025200_007,15,36.92517361111111
1220025200_007,16,36.26521990740741
1220025200_007,17,37.085416666666674
1220025200_007,18,38.37135416666666
1220025200_007,19,37.44444444444444
1220025200_007,20,35.58055555555555
1220025200_007,21,36.626273148148144
1220025200_007,22,32.85225694444444
1220025200_007,23,32.62251157407407
1220025200_008,0,33.475578703703704
1220025200_008,1,36.08663194444444
1220025200_008,2,38.49421296296296
1220025200_008,3,42.03883101851853
1220025200_008,4,40.20486111111113
1220025200_008,5,38.42991898148147
1220025200_008,6,42.88587962962963
1220025200_008,7,41.79600694444444
1220025200_008,8,38.78038194444444
1220025200_008,9,36.10422453703704
1220025200_008,10,36.975462962962965
1220025200_008,11,38.89548611111111
1220025200_008,12,38.053472222222226
1220025200_008,13,36.15763888888889
1220025200_008,14,37.97563657407408
1220025200_008,15,37.17702546296296
1220025200_008,16,36.56018518518518
1220025200_008,17,37.19918981481482
1220025200_008,18,38.02268518518519
1220025200_008,19,35.508217592592594
1220025200_008,20,37.74010416666667
1220025200_008,21,36.98848379629629
