SERVICE_MINILINK,time,speed
1220024000_052,2,17.212384259259263
1220024000_052,3,16.438151041666668
1220024000_052,4,16.267722800925927
1220024000_052,5,18.278356481481477
1220024000_052,6,22.010315393518518
1220024000_053,0,19.508637152777776
1220024000_053,1,17.420211226851848
1220024000_053,2,17.04586226851852
1220024000_053,3,16.115885416666668
1220024000_053,4,16.88201678240741
1220024000_053,5,19.12398726851852
1220024000_053,6,22.11374421296296
1220024000_054,0,21.510517939814815
1220024000_054,1,20.27510127314815
1220024000_054,2,20.23929398148148
1220024000_054,3,20.332103587962962
1220024000_054,4,19.147786458333336
1220024000_054,5,21.869791666666668
1220024000_054,6,25.555353009259257
1220024000_055,0,24.54719328703704
1220024000_055,1,23.98234953703704
1220024000_055,2,25.149160879629633
1220024000_055,3,23.158854166666664
1220024000_055,4,22.517505787037045
1220024000_055,5,26.368634259259256
1220024000_055,6,32.08127893518518
1220024000_056,0,25.660460069444444
1220024000_056,1,24.70305266203703
1220024000_056,2,24.997178819444443
1220024000_056,3,24.580222800925927
1220024000_056,4,22.453776041666668
1220024000_056,5,26.965784143518515
1220024000_056,6,33.57806712962963
1220024100_001,0,24.76597222222222
1220024100_001,1,24.943431712962962
1220024100_001,2,24.639901620370367
1220024100_001,3,24.82306134259259
1220024100_001,4,24.07515914351852
1220024100_001,5,26.311342592592595
1220024100_001,6,27.348495370370372
1220024100_002,0,28.84019097222222
1220024100_002,1,27.009765625
1220024100_002,2,27.753110532407405
1220024100_002,3,27.639250578703706
1220024100_002,4,27.509331597222225
1220024100_002,5,29.434678819444443
1220024100_002,6,32.276244212962965
1220024100_003,0,31.8566623263889
1220024100_003,1,30.033709490740737
1220024100_003,2,30.033203125
1220024100_003,3,30.678096064814813
1220024100_003,4,30.50774016203704
1220024100_003,5,33.34563078703704
1220024100_003,6,37.479354745370365
1220024100_004,0,35.350274884259264
1220024100_004,1,33.33210358796297
1220024100_004,2,33.21614583333333
1220024100_004,3,32.795645254629626
1220024100_004,4,33.38881655092593
1220024100_004,5,36.06069155092592
1220024100_004,6,39.54560185185185
1220024100_005,0,36.72774884259259
1220024100_005,1,35.97424768518518
1220024100_005,2,35.199869791666664
1220024100_005,3,35.52039930555556
1220024100_005,4,35.435329861111114
1220024100_005,5,38.18540219907409
1220024100_005,6,41.68525752314816
1220024100_006,0,38.98511284722222
1220024100_006,1,37.434317129629626
1220024100_006,2,37.69234664351851
1220024100_006,3,37.404079861111114
1220024100_006,4,37.16543692129629
1220024100_006,5,39.63527199074073
1220024100_006,6,44.08376736111111
1220024100_007,0,40.342534722222226
1220024100_007,1,37.62572337962963
1220024100_007,2,38.01027199074075
1220024100_007,3,38.32031250000001
1220024100_007,4,37.81213831018518
1220024100_007,5,41.10727719907407
1220024100_007,6,45.40325520833334
1220024100_008,0,41.558637152777784
1220024100_008,1,38.22193287037035
1220024100_008,2,38.59027777777777
1220024100_008,3,38.59259259259259
1220024100_008,4,38.70601851851851
1220024100_008,5,40.99385127314814
1220024100_008,6,46.247569444444444
1220024100_009,0,41.62945601851852
1220024100_009,1,38.719545717592595
1220024100_009,2,38.39793113425927
1220024100_009,3,38.06640625000001
1220024100_009,4,38.17766203703704
1220024100_009,5,41.81958912037038
1220024100_009,6,47.05303819444445
1220024100_010,0,42.461357060185186
1220024100_010,1,39.296223958333336
1220024100_010,2,39.43627025462963
1220024100_010,3,39.41710069444445
1220024100_010,4,38.921079282407405
1220024100_010,5,43.28291377314814
1220024100_010,6,46.8456886574074
1220024100_011,0,43.57424768518519
1220024100_011,1,40.640190972222214
1220024100_011,2,40.207826967592595
1220024100_011,3,40.72952835648149
1220024100_011,4,40.829644097222214
1220024100_011,5,43.61328124999999
1220024100_011,6,48.66471354166668
1220024100_012,0,43.845500578703714
1220024100_012,1,40.90624999999999
1220024100_012,2,40.90465856481481
1220024100_012,3,40.670138888888886
1220024100_012,4,41.17281539351852
1220024100_012,5,44.76179108796296
1220024100_012,6,49.608984375
1220024100_013,0,42.88392650462963
1220024100_013,1,39.50535300925926
1220024100_013,2,40.0814525462963
1220024100_013,3,40.117404513888886
1220024100_013,4,40.34592013888888
1220024100_013,5,45.14872685185183
1220024100_013,6,50.474681712962955
1220024100_014,0,41.75969328703704
1220024100_014,1,38.48206018518518
1220024100_014,2,39.04021990740742
1220024100_014,3,39.13693576388889
1220024100_014,4,38.308015046296305
1220024100_014,5,43.51396122685187
1220024100_014,6,49.74182581018519
1220024100_015,0,39.22666377314815
1220024100_015,1,33.68467881944445
1220024100_015,2,36.256510416666664
1220024100_015,3,35.442274305555564
1220024100_015,4,34.8861400462963
1220024100_015,5,41.11921296296296
1220024100_015,6,47.784577546296276
1220024100_016,0,33.805107060185186
1220024100_016,1,28.966941550925924
1220024100_016,2,31.51967592592593
1220024100_016,3,29.82501446759259
1220024100_016,4,30.606192129629633
1220024100_016,5,36.71469907407406
1220024100_016,6,44.98877314814815
1220024100_017,0,28.119618055555556
1220024100_017,1,23.818359375
1220024100_017,2,25.997829861111104
1220024100_017,3,24.43265335648148
1220024100_017,4,25.64612268518519
1220024100_017,5,28.911024305555557
1220024100_017,6,37.2722511574074
1220024100_018,0,24.550708912037035
1220024100_018,1,19.22063078703704
1220024100_018,2,19.443504050925927
1220024100_018,3,20.11197916666667
1220024100_018,4,20.253978587962965
1220024100_018,5,23.457031249999996
1220024100_018,6,32.44816261574074
1220024100_019,0,20.079933449074076
1220024100_019,1,18.692780671296298
1220024100_019,2,17.67165798611111
1220024100_019,3,17.85004340277778
1220024100_019,4,18.92983217592593
1220024100_019,5,21.57450810185185
1220024100_019,6,26.07890625
1220024100_020,0,25.593923611111112
1220024100_020,1,21.852068865740737
1220024100_020,2,23.460503472222218
1220024100_020,3,21.219401041666664
1220024100_020,4,23.892433449074076
1220024100_020,5,26.00368923611111
1220024100_020,6,28.52667824074075
1220024100_021,0,31.31859085648148
1220024100_021,1,28.482928240740744
1220024100_021,2,29.520326967592585
1220024100_021,3,28.219473379629637
1220024100_021,4,29.599681712962965
1220024100_021,5,32.711371527777786
1220024100_021,6,36.274855324074075
1220024100_022,0,33.285243055555554
1220024100_022,1,31.83651620370371
1220024100_022,2,32.28920717592593
1220024100_022,3,30.366681134259263
1220024100_022,4,33.12152777777778
1220024100_022,5,36.863064236111114
1220024100_022,6,40.546079282407405
1220024100_023,0,36.863831018518525
1220024100_023,1,32.54839409722223
1220024100_023,2,32.22236689814815
1220024100_023,3,33.29542824074073
1220024100_023,4,34.766782407407405
1220024100_023,5,38.08810763888889
1220024100_023,6,41.476996527777786
1220024100_024,0,36.564120370370375
1220024100_024,1,34.05881076388889
1220024100_024,2,33.84454571759259
1220024100_024,3,34.39655671296296
1220024100_024,4,34.871238425925924
1220024100_024,5,39.934244791666664
1220024100_024,6,44.22552083333334
1220024100_025,0,37.706090856481474
1220024100_025,1,33.6171875
1220024100_025,2,34.26085069444444
1220024100_025,3,33.427951388888886
1220024100_025,4,34.907913773148145
1220024100_025,5,42.02821180555556
1220024100_025,6,45.121643518518525
1220024100_026,0,38.269936342592594
1220024100_026,1,34.00354456018518
1220024100_026,2,34.83355034722222
1220024100_026,3,34.45276331018519
1220024100_026,4,36.01121238425927
1220024100_026,5,41.226273148148145
1220024100_026,6,45.971195023148155
1220024100_027,0,38.40872395833334
1220024100_027,1,33.00759548611111
1220024100_027,2,35.483217592592595
1220024100_027,3,35.182364004629626
1220024100_027,4,36.00708912037037
1220024100_027,5,41.14091435185185
1220024100_027,6,47.38506944444445
1220024100_028,0,38.747309027777774
1220024100_028,1,33.80758101851852
1220024100_028,2,35.201027199074076
1220024100_028,3,34.898654513888886
1220024100_028,4,36.50441261574073
1220024100_028,5,41.47815393518519
1220024100_028,6,46.21481481481482
1220024100_029,0,41.03013599537037
1220024100_029,1,36.780454282407405
1220024100_029,2,38.22866030092591
1220024100_029,3,37.23835358796296
1220024100_029,4,37.79427083333332
1220024100_029,5,44.22063078703704
1220024100_029,6,48.98881655092593
1220024100_030,0,44.18670428240741
1220024100_030,1,40.06155960648149
1220024100_030,2,41.17621527777777
1220024100_030,3,39.80432581018519
1220024100_030,4,39.52770543981481
1220024100_030,5,45.99262152777776
1220024100_030,6,51.605758101851855
1220024100_031,0,45.213107638888886
1220024100_031,1,41.573278356481495
1220024100_031,2,41.68677662037038
1220024100_031,3,42.1439525462963
1220024100_031,4,42.922887731481474
1220024100_031,5,47.66804108796297
1220024100_031,6,53.74473379629629
1220024100_032,0,45.51272424768519
1220024100_032,1,42.95920138888889
1220024100_032,2,42.5703125
1220024100_032,3,42.75245949074073
1220024100_032,4,42.900101273148145
1220024100_032,5,49.00455729166667
1220024100_032,6,53.96319444444445
1220024100_033,0,44.98702256944444
1220024100_033,1,41.43829571759258
1220024100_033,2,42.14120370370371
1220024100_033,3,41.720920138888886
1220024100_033,4,43.647714120370374
1220024100_033,5,48.042679398148145
1220024100_033,6,54.08499710648147
1220024100_034,0,45.6243995949074
1220024100_034,1,42.027560763888886
1220024100_034,2,42.00072337962963
1220024100_034,3,41.99934895833333
1220024100_034,4,41.568431712962955
1220024100_034,5,47.83557581018519
1220024100_034,6,55.10335648148149
1220024100_035,0,44.908456307870374
1220024100_035,1,40.642361111111114
1220024100_035,2,40.62839988425927
1220024100_035,3,41.320891203703695
1220024100_035,4,41.15162037037038
1220024100_035,5,47.27025462962963
1220024100_035,6,53.53418692129631
1220024100_036,0,43.73861400462963
1220024100_036,1,39.620804398148145
1220024100_036,2,40.473668981481495
1220024100_036,3,40.265335648148145
1220024100_036,4,41.529296875
1220024100_036,5,47.29351128472221
1220024100_036,6,54.207609953703724
1220024100_037,0,43.08614004629629
1220024100_037,1,38.99320023148149
1220024100_037,2,39.404513888888886
1220024100_037,3,38.86313657407407
1220024100_037,4,40.08767361111111
1220024100_037,5,47.71195023148148
1220024100_037,6,52.658839699074086
1220024100_038,0,42.35040509259259
1220024100_038,1,38.06828703703703
1220024100_038,2,38.14178240740742
1220024100_038,3,37.55005787037037
1220024100_038,4,40.34613715277778
1220024100_038,5,46.94169560185184
1220024100_038,6,52.14243344907407
1220024100_039,0,41.308883101851855
1220024100_039,1,37.875723379629626
1220024100_039,2,38.4341724537037
1220024100_039,3,37.41109664351852
1220024100_039,4,39.034830729166664
1220024100_039,5,45.9064670138889
1220024100_039,6,51.94923321759259
1220024100_040,0,39.528327546296296
1220024100_040,1,36.21317997685185
1220024100_040,2,36.38093171296296
1220024100_040,3,36.15241608796296
1220024100_040,4,37.20442708333334
1220024100_040,5,43.70876736111112
1220024100_040,6,49.875419560185186
1220024100_041,0,40.222106481481475
1220024100_041,1,35.252676504629626
1220024100_041,2,35.28667534722223
1220024100_041,3,36.31647858796296
1220024100_041,4,36.0560619212963
1220024100_041,5,43.36740451388889
1220024100_041,6,51.19953703703705
1220024100_042,0,39.04680266203704
1220024100_042,1,34.97352430555556
1220024100_042,2,34.805917245370374
1220024100_042,3,35.46173321759259
1220024100_042,4,36.18004918981481
1220024100_042,5,42.69053819444445
1220024100_042,6,49.965596064814804
1220024100_043,0,37.35180844907407
1220024100_043,1,32.888527199074076
1220024100_043,2,33.75007233796296
1220024100_043,3,34.39496527777778
1220024100_043,4,33.90813078703704
1220024100_043,5,41.44437210648149
1220024100_043,6,47.599160879629636
1220024100_044,0,35.16401909722222
1220024100_044,1,31.558810763888882
1220024100_044,2,31.681423611111104
1220024100_044,3,32.17570891203703
1220024100_044,4,32.43236400462962
1220024100_044,5,38.97229456018519
1220024100_044,6,46.58554687499999
1220024100_045,0,31.588035300925927
1220024100_045,1,29.100332754629626
1220024100_045,2,29.124710648148152
1220024100_045,3,28.373480902777786
1220024100_045,4,28.99905960648148
1220024100_045,5,37.29875578703704
1220024100_045,6,44.450737847222214
1220024100_046,0,30.014916087962963
1220024100_046,1,25.044849537037035
1220024100_046,2,26.37789351851852
1220024100_046,3,24.65357349537037
1220024100_046,4,27.03479456018518
1220024100_046,5,34.363715277777786
1220024100_046,6,42.19827835648148
1220024100_047,0,26.567751736111113
1220024100_047,1,22.215277777777775
1220024100_047,2,23.81430844907407
1220024100_047,3,23.408420138888886
1220024100_047,4,24.476634837962962
1220024100_047,5,31.311921296296305
1220024100_047,6,39.97313368055556
1220024100_048,0,26.0470630787037
1220024100_048,1,20.850188078703702
1220024100_048,2,21.293692129629633
1220024100_048,3,21.39409722222222
1220024100_048,4,21.003038194444446
1220024100_048,5,27.68098958333333
1220024100_048,6,35.48347800925926
1220024100_049,0,20.75557002314815
1220024100_049,1,17.608362268518515
1220024100_049,2,18.074580439814817
1220024100_049,3,17.92527488425926
1220024100_049,4,18.187861689814817
1220024100_049,5,24.217158564814813
1220024100_049,6,32.076446759259255
1220024100_050,0,19.050101273148154
1220024100_050,1,14.442129629629632
1220024100_050,2,14.702690972222221
1220024100_050,3,14.794632523148145
1220024100_050,4,14.439163773148152
1220024100_050,5,19.364945023148145
1220024100_050,6,27.111805555555556
1220024100_051,0,16.140046296296298
1220024100_051,1,11.720775462962962
1220024100_051,2,11.166666666666666
1220024100_051,3,11.103153935185185
1220024100_051,4,11.995298032407408
1220024100_051,5,15.244140625
1220024100_051,6,21.793171296296297
1220024100_052,0,14.322120949074074
1220024100_052,1,9.677806712962962
1220024100_052,2,9.572554976851853
1220024100_052,3,9.488208912037036
1220024100_052,4,9.500940393518517
1220024100_052,5,12.656105324074074
1220024100_052,6,17.44965277777777
1220024100_053,0,10.652199074074074
1220024100_053,1,7.533492476851852
1220024100_053,2,6.286024305555555
1220024100_053,3,7.26171875
1220024100_053,4,6.035373263888889
1220024100_053,5,8.862630208333334
1220024100_053,6,12.49111689814815
1220024100_054,0,9.214539930555556
1220024100_054,1,6.353370949074074
1220024100_054,2,7.232349537037036
1220024100_054,3,5.851996527777778
1220024100_054,4,5.675130208333333
1220024100_054,5,6.832248263888889
1220024100_054,6,9.509027777777778
1220024100_055,0,11.923784722222223
1220024100_055,1,9.82009548611111
1220024100_055,2,9.518880208333334
1220024100_055,3,9.445023148148147
1220024100_055,4,9.433738425925927
